Id,Choice
3798,0.456276
3799,0.513723
3800,0.802836
3801,0.904638
3802,0.082816
3803,0.035534
3804,0.577260
3805,1
3806,0.805400
3807,1
3808,0.256958
3809,0.205888
3810,0.740784
3811,0.307367
3812,0.311753
3813,0.474613
3814,0.036912
3815,0.932655
3816,0.805074
3817,0.991662
3818,0.671806
3819,0.145964
3820,0.953559
3821,0.089966
3822,0.294359
3823,0.439730
3824,0.557003
3825,0.388783
3826,0.823483
3827,0.993185
3828,0.057204
3829,0.730966
3830,0.112999
3831,0.986161
3832,1
3833,0.301670
3834,0.144269
3835,0.333914
3836,1
3837,0.184773
3838,0.759068
3839,0.006393
3840,0.159815
3841,0.108766
3842,0.719687
3843,0.571858
3844,0
3845,0.247707
3846,0.374456
3847,0.586072
3848,0.677367
3849,0.406469
3850,0.832911
3851,0.377958
3852,0.821124
3853,0.610339
3854,0.593877
3855,0.898331
3856,0.365225
3857,0.747936
3858,0.074823
3859,0.690915
3860,0.723918
3861,0.520067
3862,1
3863,0.501200
3864,1
3865,0.434731
3866,0.896189
3867,0.491645
3868,1
3869,0.527445
3870,0.926939
3871,0.294152
3872,1
3873,0.668196
3874,0.800935
3875,0.665227
3876,0.905788
3877,0.980357
3878,0.504125
3879,0
3880,0.462082
3881,0.842567
3882,0.902544
3883,0.324776
3884,0.702013
3885,0.934846
3886,0.607681
3887,1
3888,0.992268
3889,0.300729
3890,0.045972
3891,0.685988
3892,0.373550
3893,0.767162
3894,0.146419
3895,0.720016
3896,0.578603
3897,0.943279
3898,0.723867
3899,0.222507
3900,0.929282
3901,0.887652
3902,0.550183
3903,0.542901
3904,1
3905,0.368421
3906,0.598339
3907,0.302058
3908,0.150581
3909,1
3910,0.170710
3911,1
3912,0.188184
3913,0.483174
3914,0.079791
3915,1
3916,0.473108
3917,0.876011
3918,0.031609
3919,0.527812
3920,0
3921,0.238296
3922,0.201140
3923,0.911897
3924,0.743533
3925,0.592729
3926,0.895472
3927,0.385321
3928,0.799291
3929,0.094425
3930,0.119756
3931,0
3932,0.047394
3933,0.539349
3934,0.127812
3935,0.220771
3936,0.058993
3937,0.261090
3938,0.983946
3939,0.359012
3940,0.245509
3941,0.150054
3942,1
3943,0.119167
3944,0.482915
3945,0.039773
3946,0.238944
3947,0.384161
3948,0.401962
3949,0.432880
3950,0.985392
3951,0.551040
3952,0.699562
3953,0.099421
3954,0.486260
3955,0.536046
3956,0.334992
3957,0.954195
3958,0.024639
3959,0
3960,0.545926
3961,0.795910
3962,0.343825
3963,0.616710
3964,0.635490
3965,0.475160
3966,0.064871
3967,0.751461
3968,0.267903
3969,0.552009
3970,0.126697
3971,0.024904
3972,0.375694
3973,0
3974,0.647404
3975,1
3976,0.717747
3977,0.058922
3978,0.805888
3979,0.603700
3980,0.768936
3981,0.059106
3982,1
3983,0.656227
3984,0.198678
3985,0.308684
3986,0.448994
3987,0.959949
3988,0.365228
3989,0.090489
3990,0.947518
3991,0.026906
3992,0.209185
3993,0.297012
3994,0.782728
3995,0.719847
3996,0.492418
3997,0.847202
3998,1
3999,0.042965
4000,0
4001,0.020462
4002,0.177885
4003,0.487297
4004,0.335220
4005,0.245696
4006,0.538085
4007,0.188153
4008,0.396188
4009,0.284901
4010,0.981795
4011,0.337581
4012,0.072034
4013,0.631890
4014,0.365958
4015,0.064175
4016,0.496132
4017,0.174135
4018,0.305105
4019,0.038365
4020,0.424891
4021,0.862463
4022,0.888855
4023,0.388876
4024,0.739936
4025,0.481372
4026,0.476055
4027,0.831460
4028,0.581708
4029,0.608823
4030,0.622543
4031,0.875106
4032,0
4033,0.666005
4034,0
4035,0.380545
4036,0.882997
4037,0.442820
4038,0.964476
4039,0.590499
4040,0.577432
4041,0
4042,0.075867
4043,0.383967
4044,0.458434
4045,0.848806
4046,0.447310
4047,1
4048,0
4049,0.564186
4050,0.590810
4051,0.746717
4052,0.641768
4053,0.363218
4054,0.101353
4055,0.927164
4056,0.851177
4057,1
4058,0.512166
4059,0.307279
4060,0.356862
4061,1
4062,0.351923
4063,0.665196
4064,0.541615
4065,0.115863
4066,0.116352
4067,0.598383
4068,0.224861
4069,0.267485
4070,0.741467
4071,0.130213
4072,0.997460
4073,0.104890
4074,0.896744
4075,1
4076,0.689302
4077,0.016385
4078,0.366238
4079,0.856657
4080,0.329704
4081,0.384385
4082,0.504998
4083,0.375109
4084,0.507991
4085,0.084576
4086,0.838009
4087,0.391576
4088,0.461409
4089,0.677902
4090,1
4091,0.325493
4092,0.671261
4093,0.528813
4094,0.873908
4095,0.600213
4096,0.635019
4097,0.630590
4098,0.359175
4099,0.641691
4100,1
4101,0.323647
4102,0.505447
4103,0.549937
4104,0.863815
4105,0.133669
4106,0.769523
4107,0.180372
4108,0.597440
4109,0.574515
4110,0.759512
4111,0.978523
4112,0.906056
4113,1
4114,0.843275
4115,0.955555
4116,0.530440
4117,0.255022
4118,0.463208
4119,0.877157
4120,0.001639
4121,0.082773
4122,0.085176
4123,0.312800
4124,1
4125,0.666874
4126,0.689074
4127,0.731179
4128,0.805167
4129,0.073627
4130,0.926350
4131,0.972195
4132,0.731221
4133,0.898926
4134,0.078610
4135,0.554361
4136,0.096950
4137,0
4138,0.203816
4139,0.138854
4140,0.699184
4141,0.838691
4142,0.044889
4143,0.024909
4144,0.596757
4145,0.348811
4146,0.526003
4147,0.826369
4148,1
4149,0
4150,0.940536
4151,0.981685
4152,0.003893
4153,0.595239
4154,0
4155,0.928555
4156,0.033922
4157,0.723359
4158,0.944603
4159,0.601629
4160,0.553507
4161,0.038522
4162,0.092298
4163,0.708321
4164,0.176926
4165,0.805683
4166,0.632359
4167,0.352344
4168,0
4169,0.094114
4170,0.589890
4171,0.368851
4172,0.528426
4173,0.432518
4174,0.110141
4175,0.246396
4176,0
4177,0.202598
4178,1
4179,0.273760
4180,0.100380
4181,1
4182,1
4183,0.620769
4184,0.160238
4185,1
4186,0.663361
4187,0.478955
4188,0.526608
4189,0.236106
4190,0.292658
4191,0.227675
4192,0.026137
4193,0.694254
4194,0.074356
4195,0.443580
4196,0.972713
4197,0.507885
4198,0.559383
4199,0.660853
4200,0.437473
4201,0.167453
4202,0.480061
4203,0.590073
4204,0.257124
4205,0.409770
4206,0.480356
4207,0.504871
4208,0.372536
4209,0.651258
4210,0.548068
4211,0.508707
4212,0.439808
4213,0.324649
4214,0.848688
4215,0.401101
4216,0.183704
4217,1
4218,0.053575
4219,0.866722
4220,0.828532
4221,0.261694
4222,1
4223,0.759589
4224,0.806901
4225,0.217768
4226,0.003673
4227,0.415791
4228,0.456142
4229,0
4230,0.403057
4231,0.421837
4232,0.074302
4233,0.604570
4234,0.569824
4235,0.822598
4236,0.726569
4237,0.663878
4238,0.387617
4239,0.534077
4240,0.094959
4241,0.325119
4242,0
4243,0.946269
4244,0.024626
4245,0.148345
4246,0.955198
4247,0.588586
4248,1
4249,0.687672
4250,0.100070
4251,0.465828
4252,1
4253,0.956681
4254,0.966335
4255,0
4256,0.025283
4257,0.871297
4258,0.898731
4259,0.613993
4260,0.656268
4261,0.412529
4262,0.571327
4263,0.533038
4264,0.536252
4265,0.788494
4266,0.308871
4267,1
4268,0.461306
4269,0.791156
4270,0
4271,1
4272,0.578922
4273,0.436006
4274,0.210662
4275,0.531705
4276,0.395412
4277,0.758455
4278,0.136694
4279,0.292486
4280,0.569348
4281,0.349738
4282,0.496750
4283,0.128938
4284,0.535900
4285,1
4286,0.980498
4287,0.800296
4288,1
4289,0.562104
4290,0.999200
4291,0.041268
4292,0.551421
4293,0.090992
4294,0.620614
4295,0.576005
4296,0.602596
4297,1
4298,0.972892
4299,0.907021
4300,0.909259
4301,1
4302,1
4303,1
4304,0.579655
4305,0.493295
4306,0.785383
4307,0.963374
4308,0.293681
4309,0.023461
4310,0.117788
4311,0.294172
4312,0.898098
4313,0.012719
4314,0.021911
4315,0.514123
4316,0.952533
4317,0.461160
4318,0.795134
4319,0.279865
4320,0.509705
4321,0.060658
4322,0.182341
4323,0.527196
4324,0.279258
4325,0.779548
4326,0.657428
4327,0.544899
4328,0.445428
4329,0.099048
4330,0.314148
4331,0.392772
4332,1
4333,0.967070
4334,0.477326
4335,0.947591
4336,0.347629
4337,0.390996
4338,0.997056
4339,0.473323
4340,0.190125
4341,0.850029
4342,0.406042
4343,0.426975
4344,0.757541
4345,0.345346
4346,0.216537
4347,0.261713
4348,0.204760
4349,0.495417
4350,0.820190
4351,0.888461
4352,0.623060
4353,0.606562
4354,0.276091
4355,0.885553
4356,0.324976
4357,0.150543
4358,0.627283
4359,0.983110
4360,0.055602
4361,0.408636
4362,0.350209
4363,0.126103
4364,0.986388
4365,0.540617
4366,1
4367,0.576797
4368,0
4369,0.178670
4370,0.092232
4371,0.543977
4372,0.196834
4373,0.548098
4374,1
4375,0.914891
4376,0.453034
4377,0.560101
4378,0.534516
4379,0.887200
4380,0.064218
4381,0.740470
4382,0.485161
4383,0.171234
4384,0.403848
4385,0.345846
4386,0.220429
4387,0.775943
4388,0.939888
4389,0.995248
4390,0.133100
4391,0.170533
4392,0
4393,0.324298
4394,0.087096
4395,0.899085
4396,0.790203
4397,0.943171
4398,0.712281
4399,0.705816
4400,1
4401,1
4402,0.148114
4403,0.084454
4404,0.673256
4405,0.894381
4406,0.594102
4407,0.101857
4408,0.621158
4409,0.639354
4410,0.676361
4411,0.108776
4412,0.596340
4413,0.693320
4414,0.977562
4415,0
4416,0.590564
4417,0.471324
4418,1
4419,0.461702
4420,0.693107
4421,1
4422,0.473693
4423,0.184540
4424,0.267520
4425,0.788844
4426,0.353738
4427,0.918342
4428,1
4429,0.168952
4430,0.125576
4431,0.738303
4432,0.234351
4433,0.273199
4434,0.951973
4435,0.565653
4436,0.149030
4437,0.873562
4438,0.578744
4439,0.432613
4440,1
4441,0.865618
4442,0.507551
4443,0.434646
4444,0.134484
4445,1
4446,0.542901
4447,0.430063
4448,0.326821
4449,0
4450,0.565049
4451,0.159827
4452,0.883390
4453,0.317443
4454,0.964090
4455,0.801564
4456,0.117179
4457,0.855579
4458,0.698373
4459,0.013199
4460,0.441220
4461,0.869321
4462,0.651757
4463,0.047125
4464,0.485510
4465,1
4466,0
4467,0.609194
4468,0.390966
4469,0.468015
4470,0.817504
4471,0.233049
4472,0.626252
4473,0.645256
4474,0.000865
4475,0.554310
4476,0.585812
4477,0.541993
4478,0.445230
4479,0.749039
4480,0.103367
4481,0.738112
4482,0.244301
4483,0.745776
4484,0.313858
4485,0.829607
4486,0.166076
4487,0.937438
4488,0.471911
4489,0.006866
4490,0.161290
4491,0.926239
4492,0.980650
4493,0.605544
4494,0.546713
4495,0.431460
4496,0.476118
4497,0.125623
4498,0
4499,0.239389
4500,0.962641
4501,0.998686
4502,0.911755
4503,0.430339
4504,0.163531
4505,0.319834
4506,0.986187
4507,0.420880
4508,0.085847
4509,0.797281
4510,0.539445
4511,0.905887
4512,0.049514
4513,0.364222
4514,0.616549
4515,0.181415
4516,0.706422
4517,0.135336
4518,0.609790
4519,0.282933
4520,0.270867
4521,0.560839
4522,1
4523,0.365243
4524,0.900099
4525,0.436384
4526,0.131209
4527,0.376599
4528,0.459147
4529,0.617412
4530,0.563138
4531,0.590984
4532,0.210410
4533,0.701750
4534,0.452778
4535,0
4536,0.404051
4537,0.461017
4538,0.809921
4539,1
4540,0
4541,0.645057
4542,0.806597
4543,0.073361
4544,0.567032
4545,0.820919
4546,0.092773
4547,0
4548,0.128675
4549,0.335355
4550,0.194489
4551,0.831682
4552,0.296682
4553,0.145592
4554,0.113463
4555,0.502083
4556,0.941685
4557,0.337600
4558,0.929190
4559,0.400402
4560,0.102219
4561,0.970255
4562,0.666445
4563,0.100380
4564,0
4565,0.803525
4566,1
4567,0.505329
4568,0.454410
4569,0.326571
4570,0.529829
4571,0.442556
4572,0.655089
4573,0.092996
4574,0.718559
4575,0
4576,0.885215
4577,0.416606
4578,0.287829
4579,0.131216
4580,0.044302
4581,0
4582,0.949117
4583,0.468209
4584,0.285395
4585,0.840143
4586,0.612809
4587,0.782007
4588,0.373423
4589,0.478076
4590,0.375960
4591,0.237551
4592,1
4593,0.212297
4594,1
4595,0.947932
4596,0.336372
4597,1
4598,0.549654
4599,0.537718
4600,0.145142
4601,0.055681
4602,0.821886
4603,0.018866
4604,0.011464
4605,0.735413
4606,0.549211
4607,0.193244
4608,0.510162
4609,0.251265
4610,0.278969
4611,0.253638
4612,0.250921
4613,0.767381
4614,0.407309
4615,0.265248
4616,0.175261
4617,0.469373
4618,0.273199
4619,0.758600
4620,0.898754
4621,0.264217
4622,0.398489
4623,0.878835
4624,0.008330
4625,0.399696
4626,0.422463
4627,1
4628,1
4629,0.855595
4630,0.473693
4631,0.606627
4632,0.973321
4633,0.016757
4634,0.526206
4635,0.217703
4636,1
4637,0.215084
4638,0.148041
4639,0.201300
4640,0.011730
4641,0.765531
4642,0.834040
4643,0.057367
4644,0.240043
4645,0.496816
4646,0.552867
4647,1
4648,0.322772
4649,0.308122
4650,0.942610
4651,0.957645
4652,0.970924
4653,0.187487
4654,0
4655,0.669415
4656,0.167738
4657,0.126957
4658,0.782348
4659,0
4660,1
4661,0.052942
4662,0.375315
4663,0.212183
4664,0.551754
4665,0.184541
4666,0.804735
4667,0.953284
4668,0.422600
4669,0.115979
4670,0.008590
4671,0.341848
4672,0.155880
4673,0.999969
4674,0.262453
4675,0.331328
4676,0.036418
4677,0.694605
4678,0.619403
4679,0.338418
4680,0.803252
4681,0.866621
4682,0.541517
4683,0.225367
4684,0.321032
4685,0.772468
4686,0.225565
4687,0.862143
4688,1
4689,0.950949
4690,0.669957
4691,0.072191
4692,0.875173
4693,0.128027
4694,0.358581
4695,0.177890
4696,0.634100
4697,0.385170
4698,0.367990
4699,0.578265
4700,0.058079
4701,0.078444
4702,0.871220
4703,0.710519
4704,1
4705,0.611315
4706,0.457044
4707,0.754346
4708,0.239359
4709,0.498137
4710,0.695888
4711,0.889383
4712,0.616814
4713,0.442820
4714,0.773140
4715,0.080885
4716,0.218449
4717,0.048707
4718,0.683198
4719,0.555864
4720,1
4721,0
4722,0.678217
4723,0.008216
4724,0.109694
4725,0.966348
4726,0.463071
4727,0.275214
4728,0.567293
4729,0.213945
4730,0.661206
4731,0.431397
4732,0.661354
4733,0.855370
4734,0.761467
4735,0.834673
4736,0.600043
4737,0.236905
4738,0.026139
4739,0.613785
4740,0.259541
4741,0
4742,0.549518
4743,0.139721
4744,1
4745,0.010344
4746,0.402275
4747,1
4748,0.571660
4749,0.690412
4750,0.071706
4751,0.552651
4752,0.920934
4753,0.577403
4754,0
4755,0.978494
4756,1
4757,0.885908
4758,0.810367
4759,0.341773
4760,0.826886
4761,0.319356
4762,0.172224
4763,0.418670
4764,0.304217
4765,0.874556
4766,0.285977
4767,1
4768,0.350679
4769,0.866401
4770,0.906160
4771,0.112180
4772,1
4773,0
4774,0.085994
4775,0.558746
4776,1
4777,0.573780
4778,0.751271
4779,0.318449
4780,0.375892
4781,0.052756
4782,0.093253
4783,0.353698
4784,0.513636
4785,0.551712
4786,0.867435
4787,0.490095
4788,0
4789,0.111543
4790,0.919072
4791,0.148473
4792,0.977307
4793,0.445294
4794,0.711342
4795,0.061558
4796,0.680464
4797,0.513653
4798,0.554439
4799,0.090494
4800,0.834186
4801,0.820586
4802,0.036387
4803,0.684290
4804,0.483734
4805,0.694440
4806,0.074033
4807,0.350449
4808,0.765672
4809,0.207707
4810,0.922911
4811,0.262822
4812,0.418548
4813,0.205635
4814,0.329617
4815,0.235162
4816,0
4817,0.584690
4818,0
4819,0.147142
4820,0.466117
4821,0.343424
4822,0.897885
4823,0.082900
4824,0.974233
4825,0.112738
4826,0.543014
4827,0.538226
4828,0.159173
4829,0.786456
4830,0.037402
4831,0.738350
4832,0.469061
4833,0.359175
4834,0.267799
4835,0.070956
4836,0.475015
4837,0.961102
4838,0.305843
4839,0.964942
4840,0.118670
4841,0.310875
4842,0.686005
4843,0.452913
4844,0.487667
4845,0.872614
4846,0.123141
4847,0.551578
4848,0.407349
4849,0.430118
4850,0.070651
4851,0.246451
4852,0.968896
4853,0.560559
4854,0.267276
4855,0.622234
4856,0.036897
4857,0.731817
4858,1
4859,0.446645
4860,0.635412
4861,0.374332
4862,0.895631
4863,0.515832
4864,0.616210
4865,0.745704
4866,0.604332
4867,0.282933
4868,0.718902
4869,0.890348
4870,0.741611
4871,0.828338
4872,0.382459
4873,0.370221
4874,0.200152
4875,0.230779
4876,0.538295
4877,0.464025
4878,0.319899
4879,0.670564
4880,0.626024
4881,0.924434
4882,0.223107
4883,0.537160
4884,0.599572
4885,0.065488
4886,0
4887,0.229348
4888,0.401651
4889,0.195993
4890,0.412510
4891,0.584414
4892,0.644715
4893,0.285002
4894,0.167920
4895,0.024721
4896,0.522092
4897,0.478529
4898,0.930818
4899,0.321000
4900,1
4901,0.084875
4902,1
4903,0.987196
4904,0.292112
4905,0.094852
4906,0.664267
4907,0.261351
4908,0.697917
4909,0.454410
4910,0.976562
4911,0.487637
4912,0.788619
4913,0.798274
4914,0.080666
4915,0.728421
4916,0.802040
4917,0.572908
4918,0.092682
4919,0.787989
4920,0.451483
4921,1
4922,0.563238
4923,1
4924,0.420010
4925,0.237064
4926,0.350453
4927,0.246872
4928,1
4929,0.457177
4930,0.452854
4931,0.280248
4932,0.821997
4933,1
4934,0.446838
4935,0.965945
4936,0.546692
4937,0.166727
4938,0.748005
4939,0.271057
4940,0.033643
4941,1
4942,0.884989
4943,0.996063
4944,0.097143
4945,0.507870
4946,0.217269
4947,0.250085
4948,0.408905
4949,0.699918
4950,0.228612
4951,0.382230
4952,0.037057
4953,0
4954,0.968627
4955,1
4956,0.198467
4957,0.118949
4958,0.071127
4959,0.757734
4960,0.224250
4961,1
4962,0.067361
4963,0.917411
4964,0.918672
4965,0.176316
4966,0.109268
4967,0.881281
4968,0.087193
4969,0.561487
4970,0.936392
4971,0.560089
4972,0.779687
4973,1
4974,0.772302
4975,0.894491
4976,0.254319
4977,0.156628
4978,0.863041
4979,0.449405
4980,0.639908
4981,0.229215
4982,0.432371
4983,0.507020
4984,0
4985,0.118621
4986,0.058692
4987,1
4988,0.715032
4989,0.706813
4990,0.131811
4991,0.157474
4992,0.541989
4993,0.368496
4994,0.685381
4995,0.220771
4996,0.799438
4997,0.431227
4998,0.171056
4999,0.742854
5000,0.562153
5001,0.981112
5002,0.229105
5003,0.677950
5004,0.560774
5005,0.701396
5006,0.824512
5007,0.535453
5008,0.802049
5009,0.495447
5010,0.025402
5011,1
5012,0.864833
5013,0.372891
5014,0.481132
5015,0.461158
5016,0.191099
5017,0.265721
5018,0.703384
5019,0.887769
5020,0.606577
5021,0.971001
5022,0.283680
5023,0.733915
5024,0.195514
5025,0.720354
5026,0.484625
5027,0
5028,0.396227
5029,0.653026
5030,0.009921
5031,0.583014
5032,0.658753
5033,0.732080
5034,0.496327
5035,0.358699
5036,0.582181
5037,0.420439
5038,0.255230
5039,0.241510
5040,0.570928
5041,0.033037
5042,0.531790
5043,0.312012
5044,1
5045,0.097482
5046,0.362965
5047,0.902211
5048,0.234248
5049,0.673489
5050,0.400008
5051,0.520769
5052,1
5053,0.719726
5054,0.952247
5055,0.040272
5056,0.529277
5057,1
5058,0.684495
5059,0.996426
5060,0.574867
5061,0.892804
5062,0.869384
5063,0.099686
5064,0.352473
5065,0.852699
5066,0.197704
5067,0.102237
5068,0.389765
5069,0.455460
5070,1
5071,0
5072,1
5073,0.824814
5074,0.138914
5075,0.088603
5076,0.229215
5077,0.489389
5078,0.373917
5079,0
5080,0.650939
5081,0.436471
5082,1
5083,0.086180
5084,0.842499
5085,0.425620
5086,0.936664
5087,0.091322
5088,1
5089,0.060416
5090,0.993677
5091,0.459265
5092,0.562983
5093,0.351807
5094,0.593734
5095,0.977430
5096,1
5097,0.515856
5098,0.087953
5099,0.323992
5100,1
5101,0.442720
5102,0.903696
5103,0.931904
5104,0.312566
5105,0.853446
5106,1
5107,0.199964
5108,0.451268
5109,0
5110,0.141774
5111,0.533605
5112,0.507699
5113,0.642603
5114,0.967174
5115,0.584842
5116,1
5117,0.467798
5118,0.639610
5119,0.985198
5120,0.999311
5121,0.487659
5122,0.991814
5123,0.427514
5124,0.304142
5125,0.602746
5126,1
5127,0.496572
5128,0.602746
5129,0.050480
5130,0.774039
5131,0.469058
5132,0.108785
5133,0.384165
5134,0.449138
5135,0.306959
5136,0.747788
5137,0.785281
5138,0.565882
5139,1
5140,1
5141,0.175078
5142,0.069145
5143,0.234392
5144,0.690930
5145,0.067432
5146,0
5147,0.480288
5148,0.577463
5149,0
5150,0
5151,0.115822
5152,0.868263
5153,1
5154,1
5155,0.329180
5156,0.991499
5157,0.361162
5158,0.965865
5159,0.401023
5160,0.581486
5161,0.692339
5162,0.264951
5163,0.367829
5164,0.910731
5165,0.582560
5166,0.553556
5167,0.257690
5168,0.890217
5169,0.640767
5170,0.693107
5171,0.199797
5172,0.869615
5173,0.695125
5174,0.031147
5175,0.319089
5176,1
5177,0.546170
5178,0.465732
5179,0.677887
5180,0.046693
5181,0.721380
5182,0.460146
5183,0.264968
5184,0.794157
5185,0.445570
5186,0.959864
5187,0.521671
5188,1
5189,0.941657
5190,0.365054
5191,0.663077
5192,0.895641
5193,0.033739
5194,0.464929
5195,0.396553
5196,0.722354
5197,0.231780
5198,0.702645
5199,0.657358
5200,0.079824
5201,0.406762
5202,0.261809
5203,0.373575
5204,0.453613
5205,0.173472
5206,0.393122
5207,0.498502
5208,0
5209,0.984162
5210,0.492976
5211,0.258410
5212,0.610940
5213,0.403885
5214,0.753202
5215,0.831171
5216,0.944405
5217,0.915785
5218,0.360523
5219,0.001429
5220,0.095426
5221,0.106098
5222,1
5223,0.569509
5224,0.665184
5225,0.552938
5226,0.049729
5227,0.988588
5228,0.815004
5229,0.281757
5230,0.954820
5231,0.155427
5232,0.834962
5233,0.227817
5234,0.761467
5235,0.521524
5236,0.429159
5237,1
5238,0.406579
5239,0.112116
5240,0.356990
5241,1
5242,0.517227
5243,0.375069
5244,0.349797
5245,1
5246,0.738386
5247,0.921367
5248,0.124902
5249,0.806095
5250,0.125608
5251,0.487058
5252,0.226889
5253,0.505337
5254,0.431071
5255,0.111125
5256,0.533148
5257,0.369542
5258,0.109252
5259,0.133131
5260,0.970314
5261,0.501061
5262,0.741531
5263,0
5264,0.957641
5265,0.637738
5266,0.992187
5267,0.977306
5268,0.714581
5269,0.672118
5270,0.867080
5271,0.352188
5272,0.732653
5273,0.178079
5274,0.753364
5275,0.063037
5276,1
5277,0.375030
5278,0.468145
5279,1
5280,0.228465
5281,0.058680
5282,0.764363
5283,0.848819
5284,0.333479
5285,0.967425
5286,0.734124
5287,0.935604
5288,0.071249
5289,0.461812
5290,0.417171
5291,0.676754
5292,0.338673
5293,0.600142
5294,0.548015
5295,0.405888
5296,0.678226
5297,0.625483
5298,0.636608
5299,0.160479
5300,0.040987
5301,0.819516
5302,0.620906
5303,0.734067
5304,0.865713
5305,0.275278
5306,0.656290
5307,0.743458
5308,0.831824
5309,0.135878
5310,0.978494
5311,0.947149
5312,0.885908
5313,0.683996
5314,1
5315,0.617688
5316,0.237078
5317,0.203321
5318,0.057129
5319,1
5320,0.418610
5321,0.469966
5322,0.266540
5323,0.166668
5324,0.222587
5325,0.139963
5326,0.053848
5327,0.148814
5328,1
5329,0
5330,0.422939
5331,0.541952
5332,0.555557
5333,0.118149
5334,0.481946
5335,0.117963
5336,0.186059
5337,0.351702
5338,0.953370
5339,0.051078
5340,0
5341,0.349239
5342,0.490829
5343,0.380207
5344,0.010657
5345,0.727062
5346,0.313338
5347,0.659296
5348,0.774815
5349,0.969697
5350,0
5351,0.582824
5352,0.326926
5353,0.723538
5354,0.059587
5355,0.836610
5356,0.384174
5357,0.528984
5358,1
5359,0.087815
5360,0.499887
5361,0.504575
5362,0.143042
5363,0.389269
5364,0.383276
5365,0.871473
5366,0.549456
5367,0.284283
5368,0.528000
5369,0.260489
5370,0.877368
5371,0.555020
5372,0.083029
5373,0.397340
5374,0.687790
5375,0.841385
5376,0.065572
5377,0.056836
5378,0.537393
5379,0.792787
5380,0
5381,0.177734
5382,0.912900
5383,0.567535
5384,0.423745
5385,0.242836
5386,0.820377
5387,1
5388,0.696429
5389,0.695866
5390,0.260272
5391,0.357198
5392,0.384042
5393,0.484835
5394,0.250058
5395,0.379998
5396,1
5397,0.616388
5398,0.380092
5399,0.513595
5400,0.495037
5401,0.784362
5402,0.415303
5403,0.123002
5404,0.425724
5405,0.991115
5406,0.348765
5407,0.457995
5408,0.188154
5409,0.712207
5410,0.583832
5411,0.110184
5412,0.539919
5413,0.543031
5414,0.372569
5415,0
5416,0.419344
5417,0.530672
5418,0.871566
5419,0.838034
5420,0.021582
5421,0.961305
5422,0.303560
5423,0.709649
5424,0.465827
5425,0.757482
5426,0.701480
5427,1
5428,0.683835
5429,0.652287
5430,0.997990
5431,0.606028
5432,0.213740
5433,0.580371
5434,0.279792
5435,0.615505
5436,0.225618
5437,0.097948
5438,0.042092
5439,0.743124
5440,0.230865
5441,0.784465
5442,0.769586
5443,1
5444,0.521336
5445,0.894256
5446,0.066496
5447,0.220123
5448,0.835234
5449,0.573905
5450,0.304270
5451,0.199317
5452,0.781935
5453,0.508243
5454,0.680076
5455,0.684162
5456,0.123889
5457,0.261167
5458,0.129932
5459,0.796796
5460,0.252050
5461,0.100041
5462,0.203573
5463,0.135879
5464,0.241898
5465,0.536656
5466,0.107508
5467,0.093049
5468,1
5469,0.938304
5470,0.265409
5471,0.637104
5472,0.833266
5473,0.174303
5474,0.077823
5475,0
5476,0.419879
5477,0
5478,0.426306
5479,0.595329
5480,0.866489
5481,0.398880
5482,0.816463
5483,0.532449
5484,0.875331
5485,0
5486,0.576063
5487,0.781770
5488,0.919501
5489,0.533507
5490,0.497377
5491,0.168436
5492,0
5493,0.372927
5494,0.154590
5495,0.611507
5496,1
5497,0.697917
5498,0.084471
5499,0.554817
5500,0.458298
5501,0.393259
5502,0.373768
5503,0.504575
5504,0.663029
5505,0.432196
5506,0.910011
5507,0.568745
5508,0.274236
5509,0
5510,0.408985
5511,0.520747
5512,0.642428
5513,0.948786
5514,0.707841
5515,0.702832
5516,0
5517,0.776085
5518,0.249705
5519,0.323590
5520,0
5521,0.054513
5522,0.624792
5523,0.447139
5524,0.310341
5525,0.180372
5526,0.314012
5527,0.085770
5528,1
5529,0.429905
5530,0.017782
5531,0.471933
5532,0.032698
5533,1
5534,0.013327
5535,0.683166
5536,0.750261
5537,0.318850
5538,0.659016
5539,0.906046
5540,1
5541,0.518326
5542,0.526843
5543,0.769599
5544,0.496563
5545,0.296676
5546,0.498984
5547,0.168379
5548,0.182449
5549,0.464003
5550,0.373546
5551,0.251257
5552,0.985463
5553,0.319782
5554,0.749628
5555,0.943493
5556,0.130149
5557,0.121579
5558,0.996262
5559,0.009268
5560,0.789503
5561,0.265198
5562,0.522568
5563,1
5564,0.881292
5565,1
5566,0.593839
5567,0.416472
5568,0.708720
5569,0.564523
5570,0.425590
5571,0.548380
5572,0.705070
5573,0.639574
5574,0.565908
5575,0.461306
5576,0.142428
5577,0.957067
5578,0
5579,0.882316
5580,0.451606
5581,1
5582,0.466027
5583,0.602519
5584,0
5585,1
5586,0.865846
5587,0.717301
5588,0.194707
5589,0.012371
5590,0.435305
5591,0.133186
5592,0.640326
5593,0.026906
5594,0.855320
5595,0.015471
5596,0.446632
5597,0.185234
5598,0.553053
5599,0.873420
5600,0
5601,0.824512
5602,0.134484
5603,0.510595
5604,0.502894
5605,0.998009
5606,0.553138
5607,1
5608,0.771342
5609,0.292687
5610,0.056805
5611,0.071725
5612,0.526019
5613,0.533927
5614,0.224969
5615,0.530822
5616,0.124977
5617,0.776242
5618,0.642356
5619,0.645873
